,parent,file,context
0,Kexholm,0661_0664,"eltskiäin Mr Johan Palmgren och Florentz A. Bolm att Fältskiäru, skulle undfå 9 rD:r så frampt hans Styfson skule för dhe fläcken han i ansichtet hafwer blifwa frisker dhet och Felt- kiäru sigh åtagit att gi"
1,Nyen/RO_1692,0016_0016," lenge hafft för- drag med denne sin fordran, om hon icke reda warit förnöigd, hälst emedan Stewens Styfson Handels Berendt Dobbin Lars Staf, ang:de geld."
2,Nyen/RO_1692,0115_0115,"ange igenom Fullmechtigen Notarien Mons:r Laurentz Brodzenium kärande Emoot Cuordt Slijfers och des Styfsons Johan Nynngrens för- lijkning, om bete Nyengrens Fäderne."
3,Nyen/RO_1692,0116_0116,"onom, att han intet hade til giöra med köpet om ett stycke af M:r Regebergz gårdztompt, som Stebens Styfson Han- delssman Hans Hinrich Dobbin med Mr Regeberg slutit hafwr, och lijkwist han Steven blifwit döm"
4,Nyen/RO_1697,0057_0058,"och som han ingen annan Ursächt hade än att han skickat opp dess Styfson krän, 106. hwilken icke hade dess Fullmacht; Så resol- verade Rätten: Att alldenstund Borgaren Hans"
