,parent,file,context
0,Brahea,0231_0232," och eij kan mechtigh blifwa Kouckare inlade een Rekning, Och der på betalt _ 2½to Smör –5 st. fåår skinn och – 1 Dr Penningr. Men Puhacka wille afleg- gia sin Eedh, som han och giorde, att hon intet haar "
1,Brahea,0236_0237,"karinen och honom wara skedt adt dhe skohle reessa med skijdhor omkringh landet och upkiö- pa några skinwahrur, och i synnerheet uthi Cuopio och Iden- salmi, och detta skedh för - „ 18 Åhr sedhan. Och ehn"
