,parent,file,context
0,Kexholm,0124_0126,"äijandes, iagh tagne eder gode herrne till wittnes, att iagh nödtwungen blifwer, med honom till att utlånd dher med han till werjan greep, och medh hon till sammans gick, hwilken berättelse, mehr b:te Joha"
1,Kexholm,0354_0356," inlade en rå ning emot Borgaren Henrich Pirhoin, hwar uthi nan han fordrar 29 Dr 29½ ör Km:tt, för uthlåna pgr öfr Rächningens innehåld. Inlade Hinrich Pirrsoin här emot en Contrad ning för fruchten à 91 D"
2,Kexholm,0689_0692,örnöija. Samuel Silwast förklarade sigh det Mickel Tackinen haar uti landet för sin privat Rechning uthlånt så myckit som kan- swara emoth denne gield och warit så wijda eense att han derföre allena skall s
3,Sordavala/s1,0129_0130,"de, att han i Stockholm, förmedelst för bodhpen- ningar at uthföra, ähr twungen blefuen medelen att uthlåna. Anno 1684 den 19 Martij Höltes ordinarie Rådstufwodagh Närwarandhe Rådmännen. Martinus Canutij, P"
4,Sordavala/s1,0360-83,"l: Climpo tyckt mycket illa wara där öfwer  att icke Ryska Prästen eens för denne Wählgärninen  utj uthlånandet el:r någon annan recompans afgiö- rande giordt tacksäijelse der före, det dhe föregif:a  sigh,"
5,Sordavala/s1,0420_0420," sine egne häster hijt släpat, Nekan- des och icke Mutka där till att han då wed bem:te Pen- ingars uthlånande wähl wetat denne Greels  Terfwoin warit uti det ehrandet i synnerheet i Stockholm, at anklaga S"
6,Sordavala/s1,0449_0449,"ka dhe Bräderne nbl:n 40 s:t igen, han tagit af Mutkas lädia, och sökia han kiöp Gesel- len om sine uthlånte Braeder, emedan handh skall hwadh föllia, dätt bästa han kan och gitter. Sedan anklagade Cappel:n"
7,Nyen/RO_1684-1687,0035_0035,"er sielfwa betala interesset, Rei contesterade dher emot at dhe alla redha medlen icke kunnat sakar uthlånat på interesse, och fördenskull hoppas wara här 32 uthi at uhrsächte; Anlangandhe den prætension ho"
