,parent,file,context
0,Kexholm,0087_0089,"nonoff framträdde för Rätten, föregifuandes, huru såsom Kussma Heick för fyra åhr af honom 1. cron: Rogh till lähias tagit, och derpå icke mehr som 3½ känne Brändewij¬ a 6 de K:M:t kannen, belöper sigh 5 "
1,Kexholm,0087_0089,"etallning præsenterat 1/2 L℔ Smör, men han wille dett icke acceptera, och effter Mijka den 1. Thon: Rogh effter den her tydzens wärde ӕstimerade och af honom 10 D. K. M:tt begiärar o anseedh för fyra åhr "
2,Kexholm,0087_0089,"nnen om der nu sellies. uthslagh Effter man infetz befinner at Miska Kano- noff förhögrer sin Thom: Rogh, effter nu gåån de kiöp på 10 D. K.M:tt, altså kan man och icke negera Swarandhen för sin Brändewij"
3,Kexholm,0088_0090,"t een Soldats hustru Brigitta Mårtensdoter hadhe Hotadh honom, då han henne beklagat om någre Cappe Rogh, som honom bort komne worer. Lass Sallmen sadhe; hans Nabor hadhe honom berättadh at ofuan b:te Sol"
4,Kexholm,0106_0108,"r wijd staden, uthi hämpne insamblade Smör, till hoopa 6 tr: giörandes för- uthan 15 ¾ tr korn, och rogh 16 Cr: och en malt 16 Cr: hwil- ket alt är emot sålt för bytt; honom tillfrågades först Båtzman Tho"
5,Kexholm,0130_0132,"åteföhret, sampt skulle han hafwa lånt 30 och någre dal:r pgr och En tunna Salt och 21 Cap: Catunna Rogh 26 Cap:r hwilke b:te Partzeler, såsom Saltet och roge lofwar han sigh strax willia lefwerera tillba"
6,Kexholm,0130_0132,"l:r pgr och En tunna Salt och 21 Cap: Catunna Rogh 26 Cap:r hwilke b:te Partzeler, såsom Saltet och roge lofwar han sigh strax willia lefwerera tillbakas igen när Rådmannen däster honom dhem försäkringen"
7,Kexholm,0132_0134,"hr gifwa henne 12 Dr, och dhett tillkommande 11 Dr kopm:tt och på dhe 12 Dr skulle hon undha en tun rogh afrådning, dhen han innan en wekes förlopp henne tillsade; Men när hon 3 weckor dereffter öfr termi"
8,Kexholm,0132_0134,"an innan en wekes förlopp henne tillsade; Men när hon 3 weckor dereffter öfr terminen kom att samma rogh fordra /: som förb:t är :/ få hafwer han budit henne 4 Cap:r så haffwer hon sagt, huru dyrt skall i"
9,Kexholm,0132_0134," bekommit, och lofwade när han hulle fåå sin löön och Borgmästaren skulle han betala henne så tunna rogh; och derföre, att hon wille taga hästen ifrån honom hafwer han henne slagit, och säger henne hafwa "
10,Kexholm,0141_0143,ier ein thun wes är will sonste söbe- iet nach måhlen er måthe mitt mir richtig win sande mår åtwas roggen Cito hott empfahlen und werbleibe Gudh v. Johan Berent Här uppå inkallades Borgaren Wäll:tt Joha
11,Kexholm,0148_0150,"jerfwu uppwägit, wogh 1 ℔ och 17 m:r och effter Sedret uthi Skippan war för mycket, dy togo dhe aff Rågan, och lade uthi byttan att knapt locket igen gick Rådmannens hustru uppåståår, att wederparten äwi"
12,Kexholm,0152_0154,"enar sigh på samme arbete afwa att fordra, 18 Dr K.M:tt och will för b.te pgr korta dhe 6 welljckor rogh som han hafr lånt Rentemästaren och resterer ähn då att få och unte mästaren 7½ Dr K: M:tt Dito kla"
13,Kexholm,0153_0155,"ndra nödgas taga, dett Cassma fris doch skyll- digh war att förfärdiga, Till Arbetarne. 6 welljckor rogh – 9. nors näfwer – 3 M „ 18 „ 16 ör Resolutio Såsom Borgaren Susma Erich icke kunde neka sigh wara "
14,Kexholm,0188_0190,"borgaren hinder Pallj att han olaga Köp, med b:te broofougdes dräng, ackat haf:r i dett han 1 tunna Råg å 5 D:r 1: kopp:t afe, och ehuruwäll drängen är af Rynene den å Sacktunnij Cnut Sawolain fasttagen"
15,Kexholm,0189_0191,"när han om beskaffenheeten under rättat bleff; altså förplichtes S:ne Heike Pellin mehr be er tunne rog, Samuel Pärßon igen restituera och sökia sitt wijdare igen hooß bem som werde bör det bäst han gite"
16,Kexholm,0204_0206," förhöra om b:te Schutefrachtz förtingning, nämbl. att händelßam Evert Huck skulle för hwarje tunna Rog i fracht honom 20 öre Km:tt hafwa till sagt. Dito framhafwandes Matz Hinrichßon och Johan Olufson C"
17,Kexholm,0205_0207," Emädan såsom Schepparen Jöran Heike bewijsa kan sigh hafwa med handelßmannen Evert Huck om 200 t:r Rogh accorderat till Ryen att föhra, och i fracht för hwarje tunna 20 öre Km:tt tillsagd blefwen har upp"
18,Kexholm,0205_0207,"han här uthi hampnen legat till dess Casper Martin son. Swåger frukens order bekommit, att han b:te Rog; i Kexholm, försällja och uthcheppa skulle, hwarföre tilldömmes Schepparen Jöran hacke der 50 Dr ko"
19,Kexholm,0254_0256,"hr och lagden Och bekände Peter Tysk, att Tobet hade warit att en mark ringare, hwilket oppå Stadz- rågen i Narter oppwägit bleff och sade det fördt till Simon Pärsinen, som förer ähr bekändt"
