,parent,file,context
0,Kexholm,0520_0522,"tahla till Brandtz Inspectoren så stoor fröhn som han Pigan tillsagt, Nembl.n 12 D:r Koppm:t 20 D.r lerfft å 8 öre alnen 10 så:r blaggarn å 6 öre alner, 3 Par Skoor å 2 D:r Paret och 2 Par strumpor 30 öre K"
1,Kexholm,0529_0531,"dman Jacob Grelssons hustro, hade vi Citerat denne Munsterskrifwarens kijsla, och funnit dher något Lerfft, som hon sigh Allägnare haf:r Isakz huß Märta begynt denne att skulle för Lars Rotises Sons ho¬ hwa"
2,Brahea,0206_0207,"nainen att hafwa betalt för Erich Puhacka – 81 dahl.r K. m.t till Olipera Partainen för gälder och, Lerfft dhe till hoopa handlat hafwa i Cajana borgh, och ännu skall Restera – 4 D.r 4 öre K.m.t i Erich Puh"
3,Sordavala/s1,0017_0017," hans prasumption eij kan fyllest giöra, det Thomas aff borttagen Johan Kijskim någre Allner grofft lerfft skall emoot Tillförs stycken kiöpt, som och een Bysa aff Michel Pullika i Airandeby /:hwil- ka Tålf"
4,Sordavala/s1,0018_0018,"Timmer och 27 stycken Grååwärk, 2½ mk:r Toback, Et litet Biörenskin, 113 alnar medell måttigdt Rysk lerfft, 2:ne stycken förgifft, Contant 2:re Rubl:r och 6 denningar Ryskt Myndt, sampt eet Mårdzkin, hwilka"
5,Sordavala/s1,0044_0044," för 22 D:r kopp:r och 1 Timmer Gråå wärk för 5 D:r Dito myndt oppå Credit att betahla Ryttken medh Lerfft och det senast uthi midfasto tijdh hwar hoos och då köpet giordes warit Jacob Jeremieson, såsom och"
6,Sordavala/s1,0079_0080,"äins  Enkia Ingredh Påhlssdåtter Kosman wedhkommer, som redan för 12 åhrs tijdh  giordh ärh, igenom lerfft och Blagarn Sahl:gh Mätäin tagit af Hyrtt och och till Cajanaborgh fördt att sällias, men sedan der"
7,Sordavala/s1,0079_0080,"ännes Man  hoos warit, då han till dhen ända reeste åth Cajanaborgh att penningar af- fordra häller Lerfftet igen, och då samma gångh der död blifwit, hälst som Mätäins  Enkia framlägger Ett Attestatum, som"
8,Sordavala/s1,0079_0080,"n Sahl:ge Mans gömor  finder, af Kyrkioheerden i Sotkamo Soken H:r Erich Cajanus, att Hyrke på sit  Lerfftz afbetahlningh redan der fådt Contant 50 Dr, dhem hans reese Camrat ifrån Kerisörieby Heinrich Hirf"
9,Sordavala/s1,0132_0133,"o giordhe ansökningh till Erich Afwinen om 680 D:r Koppar Myndtz betahlningh, huilket wärde i kött, lerfft och tallgh och fläsk han denne Sommar Klimpo tillhörigh Hafft i Stockholm till at sällias, såssom o"
10,Sordavala/s1,0332_0333,"n blifwit fäst. 4:o Son berättar att Modhren icke allenast i förledne Åhr låtit wäfwa 40 al:r grant lerfft uthan jemb- wähl nu i åhr har hoos Wäfwaren oinlöst för deelningen skull 40 al:r äfwen grant, såsso"
11,Sordavala/s1,0332_0333,"oos Wäfwaren oinlöst för deelningen skull 40 al:r äfwen grant, såssom och på landet 3 wäfwar grofft lerftz, hwar af han."
12,Sordavala/s1,0333_0334,"en, Rätten sände dy effter lijnwäfwaren, Erich An- dersson Reina, att desto bättre ehrfara om detta lerfftetz beskaffenheet, som bekänner sigh wäfwit åth det Sterbhwset i fiohl 40 al:r af wär- de 1 D:r alne"
13,Sordavala/s1,0333_0334,a in emoot 70 st: Skiortor hwar uth af dy Son intet mehr har at förwänta. Men emoot det fiohlgambla lerfftet 40 al:r till dömdes Son af det lerfftet i åhr är wäfwit där emoot igen 40 al:r doch att Modren oc
