,parent,file,context
0,Kexholm,0169_0171," respectera, som han nogsampt dem förehållit hade wij komma swarade, dett Borgmästaren med lögn och bedrägerij wore kommen till sin fullmacht. Der emot H.r Landzhöfdin- en sade, att han löp som en boff. ytterli"
1,Kexholm,0324_0326,"e fåfängt till kugkijorti giöra, så rän som det, att bonden honom för samma saak beskylte honom för bedrägerij; deß föruthan lef- wade hiurich honom betala 6:te pgr på 8 dagars tijdh. bonden säger sig intet war"
2,Kexholm,0417_0419,"8 Decembris by dett uthwijsar med sådanne formalier, att han inte till förmoda att han med lögn och bedragerij sku blyst uppehålla och såsom uthi klagoskrifften besu- nes att Samuel och egen bewågenhet bly sig "
3,Kexholm,0437_0439,"t Nyckelen i kistan, när hans broder med Staphan hade gångit i kyrkian, weet altså intet om der med bedrägerij fan skuffat Plåten i hans kista. staphan säger sig weeta om Nyckelen hade warit I skild liste glömd"
4,Kexholm,0541_0543," Krögare aflade dheras Eedh å book att dhe wela uthi dheras krögerij wara uprichtige, och eij något bedrägerij eller undersleef bruuka eller idka låta. Sammaledes förordnades till Upsyningman Mattz Pehrßon, att"
5,Sordavala/s1,0026_0026,"amble 23 gamble bedragare och skiählm, tu ähr intet wärdh att sittia uthi någon Rätt förmedelst dit bedrägerij; hwartill Borgmästaren som då hoos warit, sagdt att fahnen må och medh een slickan be- rychtat karl"
6,Sordavala/s1,0399-423,"om betahlningh  för den uthläkta tunnan, emedan Bon wetat af det håhlet  och således brukat där med bedrägerij; Bonden Raninen  berättade tunnorne warit hela då han dhem hijt föört, och at  dhe wähl kunnat uthl"
7,Sordavala/s1,0446_0446,"åldt dhem, då han medh sine kiöpenska- per där war, owichtigh Talgh, medh hootande honom för slijkt bedrägerij at lagsökia och straffa låtha, hwarföre Brun i meningh att defendera sin oskyldigheet och afbörda s"
8,Sordavala/s1,0446_0446," och skyrdt, och han till Stockholm förrde att försällias wa- rit rätt godh och klaar, och at intet bedrägerij där medh blifwit brukat, mindre uti ingen deehl kunnat lastas ell:r raatas, det dhe, enär sin behöf"
9,Nyen/RO_1684-1687,0384_0385," Ringar, säijandes dhem wara nijelödige, och emedhan dhe wore medh messing blandade hwarmedh bättre bedrägerij, kan föröfås än med koppar, som man lätteligare kunna kanna uthi Silf ty hållas skyskt arbete iblan"
10,Kajana/RO_1659_1699,0081_0081,"peningar emoth tagit och Michel Bengtßon som en Ehrligh och godh samwetz man, och aldrig medh något bedrägerij befunnen ty Ehrkände Rätten, at Michel Bengtßon förwijdare tiltalan härutinnan må wara frij, och Ry"
