,parent,file,context
0,Kexholm,0374_0376,"thi sin saak och egående 668 åhrs fracht, och effter åthskillige discurser som forterne sig emellan wexlade, beslötz således aff Sigfrijd Matzon Meron och Hinrich fierkoin, med bryges deras söner Staphan S"
1,Kexholm,0385_0387,"Pirkoinen hade wunnit aff honom stoor loon peng:r och när denne gåssen hade tappat, haf:r Pirtainen wexlat af honom Silf:r penningarns och gifwit honom koopar, så wijket som han tillspelet behöfde; men int"
2,Kexholm,0605_0607,jelsser att all deras pratention här med skulle wara ophäfwen; Och såssom quitunzer äre dem emellan wäxlade blefne såssom et Endemåhl uthi denne deras frijst. altså anhölte de att blif- ra wedh den senare 
3,Kexholm,0713_0716,"ngman angående den Ducat Guldsmeden till förgyllning emothtagit och sedermehra hoos handelsman Kron wäxlat, så att H. Commendanten behåller hucaten Men som Gullsmeden wedh sitt affträde fru H. Commendanten"
4,Kexholm,0742_0745,wit. R förledne wåhras huru många R. inga flere än der 3. bref i Rätten är inlagde 3:o hwarföre dhe wäxlat bref effter dee wore dageliga tillsamman. R. H. Reinholdt Præcaverat att han intet skulle tala med
5,Kexholm,0742_0745,jkning begynte å nyo gå i huuset och fördenskull sade han sigh medh henne brefwen genom handtagande wäxlat. hwad tijdh han fick hennes bref om Wijborg Jungfrun R:de förledne wintras moth wåhrtijden 5:° hwa
6,Kexholm,0759_0762,mastädes war nat medh hans wijdare omgenge afstå mar Feldskärens och hans Systers Kärlige hoorbrefs wäxlande blefwe kunnige och oppenbar 34. oppenbare. Kyrckie hördes förklarade sigh hafft sungenge medh Fe
7,Kexholm,0761_0764,skriffteligen henne beswärat om den siukdomb han öfwr klagat så att eij flere breef äre dem emellan wäxlade än dhe 3. Fäldskarens bref wilcka i Rätterne finnes. Om hennes broder Kyrckioherden H. Reinhol br
8,Kexholm,0761_0764,"on ombedit Feldskären lära henne Koka Plåster R. Neij, utan han sielf sigh der till anbudit. Om dee wäxlat någre breef sins emellan sedan Feldtstären kom i arrest R. Neij. Sedan anbefaltes hon taga afträde"
9,Kexholm,0761_0764,"sse tijder före lupet, medh den förmaning. att hon skulle bekenna huru många edlar dhe sins emellan wäxlat och att hon måtte dem oqwijsa. R. hon sade sig eij hafft det ringasteskrifftligh correspondence me"
10,Kexholm,0781_0784,"hade han sigh sökt sin skada igen hoos bem:te Soldat, och bekende å Anista som Soldaten at han wedh wäxlande warit så drucken, att han eij kann minnas om han hade sedt Anista eller ej. Lissbetta"
11,Kexholm,0795_0798,"arl Freese  Saaköres Lengd på Åbhr 1693. Kexholm. Ryssen Jermonof Anista fälles för flärd i Peninge Wexlande 10 Turujerfwi, Peter Jäskäläin dömes såsom för tiufnadh af een Myssa à 30 D: Kmt. 3. dubbelt så "
12,Kexholm,0796_0799,1. Obliga¬ tions innehåldh 7.  H. Soldaten Hans Luckarins emoth Lenmonos frista om flärdh i Peninge wäxlande 1.  Hindrich Hindrichson förstums Burskaph 3.  Rådman Hindrich Hanson Eskrich Johanson med sine 
13,Sordavala/s1,0017_0017,"cie RD:r hafft, då han från sin tienst i wåras ifrån Sawolax kom, hwar af han een hoos Jöran Klimpo wäxlat, så framlägger och Thomas sit ährlige affskedhz breff 14 bref eller pass af Pastore et Præposito u"
14,Sordavala/s1,0047_0047,"cob Thomson medh Anders Taskin hafft angåendhe någre oqwädinsordh i drukensmodh dhe hwar andre till wäxlat, ophäfwes, Effter bägge sökia om förteckningh, dåch der någondera brytha skolle, skall och denne t"
15,Sordavala/s1,0083_0084," slikt bedrägeri, men  som han swär sigh dhen Eij kändt, och Ryttkens hustru säger hännes Man  dhen wäxlat då han hädan reeste. Dhe 8 D:r och Ett Hästtäcke som Hans Kiskin fordrar af dhen bortrymbde  Berti"
16,Sordavala/s1,0435_0435,"ill, emedan Climpo icke förtäähr öhl, men Daniel icke welat dricka medh honom, då Taskin bedt honom wexla Ett 6 öres st:e medh sigh, det han eij heller giordt, hwarföre dhe på både sijdor begynt att munbru"
17,Sordavala/s1,0435_0435,"f att där medh welat skada Daniel Hält för någon träta dhe emellan sigh hafft, flytande af Penninge wexlande Daniel nekat till jembwähl dri- kande uhr hans Stoop; dy fältes Taskin till 6 m:r för knijf- wed"
18,Sordavala/s2,0006_0007,"z  Hataises begiäran till opbördzSkrif:n Mathias Ruotz- lijnt 6 D:r Kopp:rmt: för 1 Specie RD:r han wexlat af Mutka,  och Mutka tillstodh sigh bekommit af Bonden den RixD:rn  tilbakas igen; Men såßom Bonde"
19,Nyen/RO_1684-1687,0337_0338," Appellatus förklaring må honom Extraderas, som och skedde doch blef sagdt at ingen wijdare skrifft wäxlande kan tillåtas i denne Saaken, som intet meriterar någon widlyfftigheet; Handelßman Diedrich Busch"
20,Nyen/RO_1684-1687,0470_0471," Rättens beskydd emot klagandens hårde förfahrande. Actor förklarade sig intet wela flere skriffter wexla i denne Saak, uthan begierte att den effter inlefwe rerade Acter och andragne skiäl måtte blifwa af"
21,Nyen/RO_1684-1687,0520_0521,"ars och begierte af honom Nykelen till een Cammare som han och gaf dem, gingo dhe altså dijt in och wexla de Penningar med blåfäriaren Simon dersam- mastädes gifwandes 32 Slantar åth referentur till att få"
22,Nyen/RO_1697,0160_0161,? honom blef swarat; altså snart acterne och hans beswärs puncter blifwa inlefwererade och han fådt wexla skriffter med sin Contrapart skall och slutet på det skyndsambste föllia. Bomgardtens Fullmechtige 
