,parent,file,context
0,Nyen/RO_1684-1687,0160_0160,"r: H:r Svednus Lado S: Jacob Bösman in puncto mjuratum Actor inlefwererade des Libell hwilcken blef Olo föreläsen och extraderat at beswära till nästa Rådstugu dagh; Réus enskyllar sig, at han ingen hafwe"
1,Nyen/RO_1697,0054_0055,p- te S om de Dr som än kan finnas oförsåldt för confis Fiscalis Fiscalis Apothekaren. M ttens äng: olo handel.
2,Kajana/RO_1659_1699,0003_0003,"a – 10 ör K: M:t giör 2 D:r 6 ör, som den ännu tilbaker står för det godz, de medh be:te Rönbo till Ulå nedsäntt hafwa. Dertill swarade Röndö, sig hafua crediterat Christer Leinonen samma lijn, det han nu"
3,Kajana/RO_1659_1699,0003_0003,"Henrich Knutzson, Michel Matzson, Matz Lauckanen. Befalningzman Isaac Hanßon inlade Borgarens ifrån Ulå Michel Bengtßons honom meddelte full- macht, deruthinnan han fullmächtig giör be:te Isaach Hanßon at"
4,Kajana/RO_1659_1699,0009_0009," Stalbröder. Joseph Mickonen tillstodh sig wara blefwen skyldig 1/2 t:a Sijk åth Sal: Matz Similä i Ulå för 1½ skp:d Toback, Men så blef honom öfwerty- gatt, att han sedermera hade tillsagt be:te Similäs "
5,Kajana/RO_1659_1699,0016_0016,"ee wekurs tijdh, och betala der medh sin skuldh. Anno 1662 d 13 Martij hafwer Michel Bengdtßon från Ulo stadh, såldt Kaupis Erichz gårdh, åt Lars Peersson för 90 D. K.mt. dhet be:te Lars lätt lyysa å Råds"
6,Kajana/RO_1659_1699,0159_0159,l.le Högwälborne H.r Rijkz dråtzen som H.r Landzhöfdingen Uplästes och BårgMestare och Rådz breff i Ulo af dhen 12 Augusti innewarande åhr tillijka medh Landzhöfdingens Wälborne H.r Didrich Wrangels in- n
