,parent,file,context
0,Nyen/RO_1697,0151_0152,"dz karl warit härifrån på Sku- tan, hwilken hon intet wiste nembne, dett öfrige folcket warit ifrån Österbotn som be- frachtadt denne ledia. Elliest tillstodh och denne Påhl Hindrichson i anledning af Rättens "
1,Nyen/RO_1697,0153_0154," Åbo befrachtadt, skolandes han för afreesan här ifrån hördt, att Skiepp:n Johan Larsson medh samma Österbottns Folck betingat om 4 eller 5. Tr Rågh, dem han welat Lasta i bem:te lodia oth på och lofwat 20 öre "
2,Kajana/RO_1659_1699,0382_0382,"ettandes sigh af bem:te Daniel på dhe Conditioner emottagit, att han derföre Plåtar för honom Her i Österbothn förbytha, skuhle eller Pelterij, till ståendes Jembwähl nu sigh hafft in alles 35 st. sedan Någre T"
