,parent,file,context
0,RO_1684-1687,0160_0160,"r: H:r Svednus Lado S: Jacob Bösman in puncto mjuratum Actor inlefwererade des Libell hwilcken blef Olo föreläsen och extraderat at beswära till nästa Rådstugu dagh; Réus enskyllar sig, at han ingen hafwe"
1,RO_1697,0054_0055,p- te S om de Dr som än kan finnas oförsåldt för confis Fiscalis Fiscalis Apothekaren. M ttens äng: olo handel.
