,parent,file,context
0,Nyen/RO_1684-1687,0229_0230,"menium lät excipera, at han såld sin gårdh derföre, emedhan han war sinnader, at be- gifwa sig till tysklandh och till Erfort, men all den stundh han nu förnimmer, at Frantzoserne hafwa bortagit bem:te Stadh E"
1,Nyen/RO_1692,0123_0123,"n, fick han weta, att samma toback blifwit confiscerat, hwar på bete Carl Dobbin reest sin koos til Tysklandh. Carl Dobbin berättade Saaksens sammanhang således wara, att des broder ärnat sig resa till Tysklan"
2,Nyen/RO_1692,0123_0123,"sklandh. Carl Dobbin berättade Saaksens sammanhang således wara, att des broder ärnat sig resa till Tysklandh, att sökia sin lycka där å orten, til hwilkens be- främiande han begärte af honom peningar til hiel"
3,Nyen/RO_1692,0126_0126," wela sielf komma effter honom; lijkwäl och emedan bem:te Cort reda för ett åhr sedan är reest till Tysklandh, och altså der om nu intet kan tiltalas. där jempte och bete Fohrman i förståne sielf in för denne "
4,Nyen/RO_1697,0189_0190,"ke förmodat att på desse orter een process om ett så ringa ting så länge skulle uth- dragitz, som i Tyskland wäl skedt; Leut: der opå slagit honom wed örat, att han med Stohlen nedfallit och utj een tijma int"
