,parent,file,context
0,Brahea,0228_0229,"dsatte åker igen bekomma emoth 25 D:r Lössn. Hedrih Glossmestare angaf Simon Blåkare som skull hans Mågh i förled: ne Sommer på ängen förbränt för honom Twå Lass höö, klåckarn sade dhet genom Wåda skedt, "
1,Brahea,0259_0260,"agh. Närwarande Borgen stare och Rådh. p. Framkom för Rätta Sahl. Hendrich Alholms Enckia, medh sin Mågh H:r Erich Wilckio, och fordrade af sin Andre Mågh Hendrich Klåckare, som hade hafft hennes And- dre"
2,Brahea,0259_0260,"för Rätta Sahl. Hendrich Alholms Enckia, medh sin Mågh H:r Erich Wilckio, och fordrade af sin Andre Mågh Hendrich Klåckare, som hade hafft hennes And- dre dotter till ächta, och dödde barnlöös, Först sin "
