,parent,file,context
0,Kexholm,0126_0128,"r nu? och i dett samma hafwer b:te På- wel Gröön, samme ordh hördt, och är dher på uthsprungen uthi Släden och honom uthi ahn sichtet slagit, så han all Uppswullen war och blånadt bekommit, och honom ähn d"
1,Kexholm,0134_0136," mehr hafwa taget ähn 6 kärfwar halm och gifwit till sin mågh Johan Pällin, och något lijtet höö på släden till qwarnen Effter som hennesmågh icke war tilstädes, dy uppskiötz till nästkommande Rådstugu dag"
2,Kexholm,0134_0136,"under tijden när han hafwr kommit till Rijsijdan, hafwer hon gifwit honom hen lampn höö medh sigh i släden. doch icke kunde det bekenna, att han effter Erich Malljanens berät- telse 3 permes höö och en Per"
3,Kexholm,0186_0188,"llkenna huruledes Borgaren ifrån Sordawalla Jöran Mäyer hafr annammat honom 2 st:r hattar, uthi sin Släde, att fortföhr ligt till Kexholm, denna a 2½ RDr in specie och den andra å 1 RDr inspectie, hwilken "
4,Kexholm,0323_0325,"edh en Schumph Swaranden Michell düster säger, att det wa- sandh att der om Natten och utastade min släde, doch lätt han dem godwilligen dom besökia; Ty han hade alldristredt, att dett skulle att det skule"
5,Kexholm,0323_0325,"att drijfwa; bekänner och strax om Rätten när Compagnies betiänte ahn men och begynte visitera hans släde, hafr hon strax willigen uthan någon gensagu dem rullen oppwist då strax samma uthsagor hafft, som "
6,Kexholm,0327_0329,"tt tierhoinen den skulle och tillsagt men sådan der hem kommo, hade hwar andeste samula warit uthur släden bortagit; då der honom hade frågat, hwarföre han hade sin släda Ladig giort då Pir hon hade sagt, "
7,Kexholm,0364_0366,"en intet nu lährer ga att framsättia; wijd detta således passerade nu Arendatoren Jacob Ruth med en släde köpan s; Då hoppman Örtken b:te Ruth igenom fän- en fick see komma, sade han, nu kommer uthan, der "
8,Kexholm,0469_0471," swarat; att Rådh må intet hielpa mig; der med denne dråparen hade tagit hans säck och kastat uthur släden och der må körde han sin däg åth qxarna, och under wägen hörde han en röst som frågade honn hwart "
9,Sordavala/s1,0230_0231,"om för lagh och rätta  men han ändå reest sin wäg  eensammen; Säijandes Musto- nen sigh insompnat i Släden  och intet wachnat före änn i Ki- masälkä 7 gl wirst Ungefähr här  ifrån, och att hans Cammerater "
10,Sordavala/s1,0342_0343,"lation till des drengen, hwil- ken effter emellan Bonden Måkoinen och honom giordt kiöp till första slädeföhret om hästens förbättring nu dijt."
11,Sordavala/s3,0020_0021,"gh wara skyldigh Hen- rich Waroinen 6 D:r 25 ö: K:r m:t, flytande af försträckte i Con- tant 2 D:r, Slädebräder 1 D:r 16 ö: och för Mårdswansar  sampt Beelningar 3 D:r 9 ö:; Altså dömbdes Martinen  dhe 6 D"
12,Nyen/RO_1697,0176_0177,"Saken ingen witterl. fahra drögzmåhlet wara, efftersom och han sig förplichtar skola sig med första släde- föret hijt begifwa, och då utj alt giöra dess Contrapart ett skiäligit nöije; Men beder i medlerti"
13,Nyen/RO_1697,0177_0178,"uwäl Handelssmannen Johan Schu- hacher anhåller, och inständigt påstår, att På dilation till förste Slädeföret i näst- kommande winter, då han förplichtar sig, at wela comparera för Ciembnen Rät- ten härsa"
14,Kajana/RO_1659_1699,0036_0036,"on i Underdånigheet hem¬ stält. Hwadh eliest anbelangar dhe andre saker Ryßen för- mente wara uthur sleden bortagne, står honom frijt dem wijdare at effterspana, och effterspara låtha, dhet bästa han kan o"
